source	ID	GO
tobaccoDDBJ	BAA21726.1	GO:0004478
tobaccoDDBJ	BAA21726.1	GO:0005524
tobaccoDDBJ	BAA21726.1	GO:0006556
tobaccoDDBJ	BAA21726.1	GO:0008757
tobaccoDDBJ	BAA21726.1	GO:0009409
tobaccoDDBJ	BAA21726.1	GO:0009693
tobaccoDDBJ	BAA21726.1	GO:0009809
tobaccoDDBJ	BAA21726.1	GO:0030955
tobaccoDDBJ	BAA21726.1	GO:0050897
tobaccoDDBJ	BAA22204.1	GO:0003700
tobaccoDDBJ	BAA22204.1	GO:0005634
tobaccoDDBJ	BAA22204.1	GO:0006355
tobaccoDDBJ	BAA22204.1	GO:0043565
tobaccoDDBJ	BAA22204.1	GO:0046982
tobaccoDDBJ	BAA22813.1	GO:0003677
tobaccoDDBJ	BAA22813.1	GO:0004194
tobaccoDDBJ	BAA22813.1	GO:0006508
tobaccoDDBJ	BAA22813.1	GO:0009505
