geneID	Description	Pathway	Pathway_map
100232304	ADPRM; ADP-ribose/CDP-alcohol diphosphatase, manganese dependent	Glycerophospholipid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00564/image
100232305	FBXO47; F-box protein 47	-	-
100232654	DNA repair protein RAD51 homolog 4-like	-	-
100232655	SH3BP4; SH3 domain binding protein 4	-	-
100232652	CACNA2D2; calcium voltage-gated channel auxiliary subunit alpha2delta 2	MAPK signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04010/image
100232652	CACNA2D2; calcium voltage-gated channel auxiliary subunit alpha2delta 2	Cardiac muscle contraction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04260/image
100232652	CACNA2D2; calcium voltage-gated channel auxiliary subunit alpha2delta 2	Adrenergic signaling in cardiomyocytes - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04261/image
100232653	GYS2; glycogen synthase 2	Starch and sucrose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00500/image
100232653	GYS2; glycogen synthase 2	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100232653	GYS2; glycogen synthase 2	Insulin signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04910/image
100232302	NME7; NME/NM23 family member 7	Purine metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00230/image
100232302	NME7; NME/NM23 family member 7	Pyrimidine metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00240/image
100232302	NME7; NME/NM23 family member 7	Drug metabolism - other enzymes - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00983/image
100232302	NME7; NME/NM23 family member 7	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100232651	SMC1B; structural maintenance of chromosomes 1B	Cell cycle - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04110/image
100232651	SMC1B; structural maintenance of chromosomes 1B	Oocyte meiosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04114/image
100227120	LARP1; La ribonucleoprotein domain family member 1	-	-
100224737	PDIK1L; PDLIM1 interacting kinase 1 like	-	-
100219718	TMEM114; transmembrane protein 114	-	-
100224734	glucagon-like	-	-
100219719	TMEM98; transmembrane protein 98	-	-
100223117	ARL14; ADP ribosylation factor like GTPase 14	-	-
100226488	KRT20; keratin 20	-	-
100226489	BOC; BOC cell adhesion associated, oncogene regulated	Hedgehog signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04340/image
100224411	abhydrolase domain-containing protein 2	-	-
100218486	ERGIC1; endoplasmic reticulum-golgi intermediate compartment 1	-	-
100226482	BZW2; basic leucine zipper and W2 domains 2	-	-
101233302	SPATA7; spermatogenesis associated 7	-	-
100226480	PEX11A; peroxisomal biogenesis factor 11 alpha	Peroxisome - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04146/image
100230750	CGN; cingulin	Tight junction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04530/image
100226486	VWA1; von Willebrand factor A domain containing 1	-	-
100223115	PPP2R2D; protein phosphatase 2 regulatory subunit Bdelta	-	-
100226484	ADAMTSL3; ADAMTS like 3	-	-
100224733	DNAJC8; DnaJ heat shock protein family (Hsp40) member C8	-	-
100219714	DNA polymerase lambda-like	-	-
100218956	CNOT11; CCR4-NOT transcription complex subunit 11	-	-
100219715	RRN3; RRN3 homolog, RNA polymerase I transcription factor	-	-
100228673	alpha-1-antitrypsin-like	-	-
100224731	NR0B2; nuclear receptor subfamily 0 group B member 2	-	-
100225901	probable ATP-dependent RNA helicase DDX52	-	-
100218950	PPP2R3B; protein phosphatase 2 regulatory subunit B''beta	mRNA surveillance pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03015/image
100218950	PPP2R3B; protein phosphatase 2 regulatory subunit B''beta	Adrenergic signaling in cardiomyocytes - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04261/image
100221708	twist-related protein 2-like	-	-
101233335	centrosomal protein of 89 kDa-like	-	-
100218953	CRYBA4; crystallin beta A4	-	-
101233439	zinc finger protein 551-like	-	-
105760367	alsin-like	-	-
100218480	feather keratin 1-like	-	-
100229935	copper-transporting ATPase 2-like	-	-
105760466	hydrocephalus-inducing protein homolog	-	-
105760781	probable cationic amino acid transporter	-	-
100220552	RNASEH2B; ribonuclease H2 subunit B	DNA replication - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03030/image
100220553	IRS1; insulin receptor substrate 1	FoxO signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04068/image
100220553	IRS1; insulin receptor substrate 1	Autophagy - animal - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04140/image
100220553	IRS1; insulin receptor substrate 1	mTOR signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04150/image
100220553	IRS1; insulin receptor substrate 1	Insulin signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04910/image
100220553	IRS1; insulin receptor substrate 1	Adipocytokine signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04920/image
100220550	MTRF1; mitochondrial translation release factor 1	-	-
100220551	COG3; component of oligomeric golgi complex 3	-	-
100220884	EVC2; EvC ciliary complex subunit 2	Hedgehog signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04340/image
100220885	SEPT10; septin 10	-	-
100220886	FAM20B; FAM20B, glycosaminoglycan xylosylkinase	-	-
100220555	SLC35A1; solute carrier family 35 member A1	-	-
100220888	DNAH10; dynein axonemal heavy chain 10	-	-
100220889	ATP11A; ATPase phospholipid transporting 11A	-	-
100220558	EXOC3; exocyst complex component 3	-	-
100220559	PKP2; plakophilin 2	-	-
101234200	GMNC; geminin coiled-coil domain-containing protein 1	-	-
100886577	MIR2985-1, tgu-mir-2985-1; microRNA 2985-1	-	-
100226730	MAT2B; methionine adenosyltransferase 2B	Cysteine and methionine metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00270/image
100226730	MAT2B; methionine adenosyltransferase 2B	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100226730	MAT2B; methionine adenosyltransferase 2B	Biosynthesis of amino acids - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01230/image
100226731	BTBD7; BTB domain containing 7	-	-
100228572	polyubiquitin-B-like	PPAR signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03320/image
100226733	VIM; vimentin	-	-
100228574	MXRA5; matrix remodeling associated 5	-	-
100226735	GPR68; G protein-coupled receptor 68	-	-
100228576	C4H4orf19; chromosome 4 open reading frame, human C4orf19	-	-
100228577	ABHD13; abhydrolase domain containing 13	-	-
100228578	UXS1; UDP-glucuronate decarboxylase 1	Amino sugar and nucleotide sugar metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00520/image
100228578	UXS1; UDP-glucuronate decarboxylase 1	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100226739	EML5; echinoderm microtubule associated protein like 5	-	-
100886696	MIR1677, tgu-mir-1677; microRNA 1677	-	-
105760467	AF4/FMR2 family member 4-like	-	-
105760780	uncharacterized LOC105760780	-	-
100222757	MLXIP; MLX interacting protein	-	-
101233430	sodium channel protein type 2 subunit alpha-like	-	-
100228679	BIRC7; baculoviral IAP repeat containing 7	Ubiquitin mediated proteolysis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04120/image
100225068	adiponectin receptor protein 2	-	-
100190148	uncharacterized LOC100190148	Ribosome - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03010/image
100222755	IL18RAP; interleukin 18 receptor accessory protein	Cytokine-cytokine receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04060/image
100886578	MIR2987, tgu-mir-2987; microRNA 2987	-	-
105758752	CFAP74; cilia and flagella associated protein 74	-	-
100220088	MEIS2; Meis homeobox 2	-	-
100217533	SLC6A7; solute carrier family 6 member 7	-	-
101233433	mitogen-activated protein kinase 9-like	-	-
100217536	B4GALT7; beta-1,4-galactosyltransferase 7	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00532/image
100217536	B4GALT7; beta-1,4-galactosyltransferase 7	Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00534/image
100217536	B4GALT7; beta-1,4-galactosyltransferase 7	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100217537	ZGRF1; zinc finger GRF-type containing 1	-	-
100217534	WDR60; WD repeat domain 60	-	-
100217535	MAP2; microtubule associated protein 2	-	-
100220080	SLC25A29; solute carrier family 25 member 29	-	-
100220081	TPK1; thiamin pyrophosphokinase 1	Thiamine metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00730/image
100220081	TPK1; thiamin pyrophosphokinase 1	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100217538	SDPR; serum deprivation response	-	-
100220083	TMEM63A; transmembrane protein 63A	-	-
100220084	RBM17; RNA binding motif protein 17	Spliceosome - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03040/image
100220085	JDP2; Jun dimerization protein 2	-	-
100220086	PDCD6IP; programmed cell death 6 interacting protein	Endocytosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04144/image
100220087	NRF1; nuclear respiratory factor 1	Apelin signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04371/image
100231301	MAGI3; membrane associated guanylate kinase, WW and PDZ domain containing 3	-	-
100231300	WNT9A; Wnt family member 9A	mTOR signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04150/image
100231300	WNT9A; Wnt family member 9A	Wnt signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04310/image
100231300	WNT9A; Wnt family member 9A	Melanogenesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04916/image
100231303	NBEAL2; neurobeachin like 2	-	-
100231302	ZC4H2; zinc finger C4H2-type containing	-	-
100231305	phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta-like	-	-
100220773	HOXD3; homeobox D3	-	-
100231659	uncharacterized LOC100231659	-	-
100231658	TRIM24; tripartite motif containing 24	-	-
100231657	LPIN1; lipin 1	Glycerolipid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00561/image
100231657	LPIN1; lipin 1	Glycerophospholipid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00564/image
100231657	LPIN1; lipin 1	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100231656	feather keratin B-4-like	-	-
100231655	RRS1; ribosome biogenesis regulator homolog	-	-
100219173	CCDC66; coiled-coil domain containing 66	-	-
100231653	CHORDC1; cysteine and histidine rich domain containing 1	-	-
100231652	IQSEC3; IQ motif and Sec7 domain 3	Endocytosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04144/image
100231651	SETDB1; SET domain bifurcated 1	Lysine degradation - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00310/image
100231650	ENO2; enolase 2	Glycolysis / Gluconeogenesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00010/image
100231650	ENO2; enolase 2	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100231650	ENO2; enolase 2	Carbon metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01200/image
100231650	ENO2; enolase 2	Biosynthesis of amino acids - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01230/image
100231650	ENO2; enolase 2	RNA degradation - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03018/image
100219592	TRPC1; transient receptor potential cation channel subfamily C member 1	-	-
100219590	MRPL41; mitochondrial ribosomal protein L41	-	-
100219591	NUAK1; NUAK family kinase 1	-	-
100219596	CLDN15; claudin 15	Cell adhesion molecules (CAMs) - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04514/image
100219596	CLDN15; claudin 15	Tight junction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04530/image
100219597	CHEK1; checkpoint kinase 1	Cell cycle - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04110/image
100219597	CHEK1; checkpoint kinase 1	p53 signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04115/image
100219597	CHEK1; checkpoint kinase 1	Cellular senescence - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04218/image
100219594	structural maintenance of chromosomes protein 4-like	-	-
100219595	BAIAP2L2; BAI1 associated protein 2 like 2	-	-
105760782	conserved oligomeric Golgi complex subunit 6-like	-	-
100219598	OSBP2; oxysterol binding protein 2	-	-
100219599	FBXL3; F-box and leucine rich repeat protein 3	-	-
100230654	LRRC30; leucine rich repeat containing 30	-	-
100230655	ACAD9; acyl-CoA dehydrogenase family member 9	-	-
100230656	CEP120; centrosomal protein 120	-	-
100230657	SH3BGRL2; SH3 domain binding glutamate rich protein like 2	-	-
100230650	ASB1; ankyrin repeat and SOCS box containing 1	-	-
100230651	olfactory receptor 14J1-like	-	-
100230652	SPAG16; sperm associated antigen 16	-	-
100230653	B3GAT2; beta-1,3-glucuronyltransferase 2	Mannose type O-glycan biosynthesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00515/image
100230653	B3GAT2; beta-1,3-glucuronyltransferase 2	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
105758720	centrosome-associated protein CEP250-like	-	-
105758721	trichohyalin-like	-	-
105758722	CEP250; centrosomal protein 250	-	-
105758723	GCNT7; glucosaminyl (N-acetyl) transferase family member 7	-	-
100230658	AXIN2; axin 2	Wnt signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04310/image
105758725	double-strand-break repair protein rad21-like protein 1	-	-
105758726	pre-mRNA-processing factor 6-like	-	-
105758727	RGS19; regulator of G-protein signaling 19	-	-
100229939	ELAVL1; ELAV like RNA binding protein 1	-	-
105759740	olfactory receptor 13J1-like	-	-
100228163	STK10; serine/threonine kinase 10	Progesterone-mediated oocyte maturation - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04914/image
100228162	PRPS1; ribose-phosphate pyrophosphokinase 1	Pentose phosphate pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00030/image
100228162	PRPS1; ribose-phosphate pyrophosphokinase 1	Purine metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00230/image
100228162	PRPS1; ribose-phosphate pyrophosphokinase 1	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100228162	PRPS1; ribose-phosphate pyrophosphokinase 1	Carbon metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01200/image
100228162	PRPS1; ribose-phosphate pyrophosphokinase 1	Biosynthesis of amino acids - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01230/image
100228161	transcription elongation factor SPT6-like	-	-
100228160	MXD3; MAX dimerization protein 3	-	-
100228166	TEKT1; tektin 1	-	-
100228165	KIAA1191 ortholog	-	-
100228164	GFPT2; glutamine-fructose-6-phosphate transaminase 2	Alanine, aspartate and glutamate metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00250/image
100228164	GFPT2; glutamine-fructose-6-phosphate transaminase 2	Amino sugar and nucleotide sugar metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00520/image
100228164	GFPT2; glutamine-fructose-6-phosphate transaminase 2	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100228169	GNPDA1; glucosamine-6-phosphate deaminase 1	Amino sugar and nucleotide sugar metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00520/image
100228169	GNPDA1; glucosamine-6-phosphate deaminase 1	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100228168	TFPI; tissue factor pathway inhibitor	-	-
100220868	clathrin heavy chain 1-like	-	-
105760784	ubiquitin-like modifier-activating enzyme 1	-	-
100226018	serine/threonine-protein kinase pim-1-like	AGE-RAGE signaling pathway in diabetic complications - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04933/image
100223591	EMILIN-1-like	-	-
100220898	SEC22B; SEC22 homolog B, vesicle trafficking protein	SNARE interactions in vesicular transport - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04130/image
100220898	SEC22B; SEC22 homolog B, vesicle trafficking protein	Phagosome - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04145/image
100223555	CYCS; cytochrome c, somatic	p53 signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04115/image
100223555	CYCS; cytochrome c, somatic	Apoptosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04210/image
100223555	CYCS; cytochrome c, somatic	Influenza A - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu05164/image
